,cycle,meanV,meanI,meanT,maxcap
71,81.0,3.1144435707502374,2.6701273949724595,32.21956372269705,0.9905302325581397
72,82.0,3.1043864688995217,2.6693093809898567,32.2011385645933,0.9904093023255813
73,83.0,3.1059566698202454,2.645999261298959,32.15623282876064,0.9901767441860466
74,84.0,3.1148005533980583,2.645980767547573,32.181778446601946,0.9900186046511629
75,85.0,3.1166059055876683,2.681768088061657,32.11971811175338,0.9897860465116279
76,86.0,3.102176826126955,2.6395776656467342,32.16301315547378,0.9896465116279071
77,87.0,3.114439377901579,2.6855777241810586,32.153086443825444,0.9894883720930234
78,88.0,3.110080423728813,2.6552620117994357,32.074429755178905,0.9892093023255814
79,89.0,3.1129878660287083,2.65045466278756,32.0834828708134,0.9890604651162791
80,90.0,3.1190672667910446,2.6341421380690297,32.10074375,0.9888372093023255
81,91.0,3.1079584319248825,2.672206867620657,32.11841521126761,0.9886139534883721
82,92.0,3.1209063542642927,2.6260790670124647,32.098399531396446,0.9884000000000001
83,93.0,3.1186655962441314,2.6833269756666667,32.08694582159624,0.9881953488372094
84,94.0,3.104451795112782,2.639090488536654,32.0922587406015,0.9879627906976745
85,95.0,3.118591228893058,2.7147033646679173,32.07760994371482,0.9878883720930233
86,96.0,3.123722424528302,2.694672819653774,32.06053415094339,0.9875720930232558
87,97.0,3.1199518828049957,2.7112071758126803,32.11258530259366,0.9873116279069769
88,98.0,3.1112745802238804,2.6295544677537306,32.1127322761194,0.9871441860465117
89,99.0,3.1236294253938834,2.632367544979611,32.04717386468952,0.9868837209302326
90,100.0,3.1201302761904763,2.656772949993333,32.13826609523809,0.9866139534883722
91,101.0,3.113500241347053,2.6839832175915803,32.110600449017774,0.9864753488372094
92,102.0,3.10198393364486,2.6349164899932713,32.13657693457944,0.9862074418604652
93,103.0,3.1260849064885496,2.640931788439504,32.12586994274809,0.9860260465116281
94,104.0,3.116918358925144,2.674717082424856,32.11960285028791,0.9858158139534884
95,105.0,3.1137419135802467,2.635034342325356,32.13775098765432,0.9855748837209303
96,106.0,3.1259068861480075,2.652070943331689,32.12528368121442,0.9853488372093024
97,107.0,3.123888688600556,2.6401234780758105,32.11159728452271,0.9850651162790698
98,108.0,3.122650664461248,2.6806945941919658,32.1181395463138,0.9848613953488373
99,109.0,3.1121204043560606,2.6671070978706344,32.1312355871212,0.9847125581395348
100,110.0,3.11681438685446,2.62891854546723,32.110297812206575,0.9844744186046512
101,111.0,3.1082612237222764,2.679976857351495,32.13899228543876,0.9842493023255815
102,112.0,3.115752168241966,2.6765997497516074,32.123878582230624,0.9841609302325582
103,113.0,3.122284423584906,2.6554945287466034,32.14370602830189,0.9839460465116279
104,114.0,3.1245359387559812,2.6753732724309094,32.18247510047846,0.9835925581395351
105,115.0,3.1227138087279487,2.650606289575209,32.19436622098421,0.9834111627906977
106,116.0,3.1257215479582148,2.654907834760209,32.22326351377018,0.9831646511627907
107,117.0,3.1154238927536233,2.7023503861134297,32.2496968115942,0.9829274418604651
108,118.0,3.1226123686679172,2.6352337418337712,32.120301425891185,0.9826865116279069
109,119.0,3.1206974011299438,2.6631150163094164,32.15057621468927,0.9824837209302326
110,120.0,3.104634225684608,2.6181870137813026,32.18065482530689,0.9822697674418603
111,121.0,3.1127876217516843,2.6160841878236667,32.19293327237728,0.9820762790697674
112,122.0,3.119243055660377,2.617498302977613,32.15582562264151,0.9818241860465117
113,123.0,3.1163549752851707,2.635320616395722,32.16444911596958,0.9816111627906977
114,124.0,3.121158076568266,2.6383310270309965,32.134184778597785,0.981406511627907
115,125.0,3.1151492423371647,2.6472611436198275,32.190631704980845,0.9812102325581397
116,126.0,3.1248380523311132,2.6367131627021885,32.1527626641294,0.9810074418604652
117,127.0,3.121051202087287,2.6730320312018407,32.229958795066416,0.980724651162791
118,128.0,3.111890090232558,2.6488027265630696,32.24303294883721,0.9805190697674419
119,129.0,3.1127068319327726,2.6587743315499064,32.14241731092437,0.9801897674418607
120,130.0,3.1188892166826463,2.6715128595058486,32.041180594439126,0.9799116279069767
121,131.0,3.100684759172154,2.625931340609031,32.17326945437441,0.9799088372093023
122,132.0,3.1220675457115927,2.649981271826579,32.14571821866164,0.979699534883721
123,133.0,3.1115203893129775,2.648232555094466,32.19025372137404,0.9794483720930234
124,134.0,3.1272633093869735,2.652253616275479,32.179945325670495,0.9792427906976745
125,135.0,3.1195334904397707,2.660434862967304,32.21597728489484,0.9789506976744186
126,136.0,3.1185243807728558,2.610489308012818,32.1347196135721,0.9786706976744186
127,137.0,3.1125984915887854,2.656781790415981,32.162936345794385,0.9783851162790698
128,138.0,3.115960831908832,2.6872552965976446,32.1827276068376,0.9781451162790699
129,139.0,3.124021825880114,2.656719363697431,32.14861929590865,0.9778669767441861
130,140.0,3.122439351351351,2.6675268511344594,32.16320939189189,0.9776604651162791
131,141.0,3.1109035164410055,2.614060091108801,32.25638203094777,0.977473488372093
132,142.0,3.132141505253104,2.6423085641509076,32.228704660936,0.9772437209302326
133,143.0,3.115949483537159,2.609707248556726,32.276282314205076,0.977093023255814
134,144.0,3.1037691822519085,2.6274545168513352,32.363922223282444,0.9768548837209303
135,145.0,3.1192723133903133,2.666532442077343,32.33626035137702,0.9766669767441861
136,146.0,3.1158886455576558,2.6537727246973155,32.225181068052926,0.9763618604651162
137,147.0,3.11536817387218,2.6568303992540137,32.178680488721795,0.976100465116279
138,148.0,3.1094076750936335,2.634210254606835,32.19293016853933,0.9759627906976746
139,149.0,3.107386354359926,2.6455342249209646,32.15640868274583,0.9757013953488374
140,150.0,3.1275055014326645,2.641811078274116,32.15123277936963,0.9754874418604651
141,151.0,3.124591366920152,2.653017462698954,32.16510906844106,0.9752176744186047
142,152.0,3.1257942236966825,2.6322369606121327,32.1906414028436,0.9749609302325583
143,153.0,3.114119228517469,2.641451868055241,32.217227714825306,0.9747246511627908
144,154.0,3.1148707562380036,2.6243033705953933,32.25145802303263,0.974453953488372
145,155.0,3.1233297043062205,2.6446244991611674,32.206372315789466,0.9741776744186048
146,156.0,3.113961442940038,2.6355730147689553,32.17501052224371,0.9739237209302327
147,157.0,3.1170275837275305,2.6087132513686853,32.18642060548722,0.9735748837209304
148,158.0,3.1226126192271444,2.6667628659781344,32.10477092365692,0.9733348837209302
149,159.0,3.121870397156398,2.5874459984887204,32.05335508056872,0.9730734883720931
150,160.0,3.1195970046772685,2.6607095649221706,32.068175715622075,0.9727646511627908
151,161.0,3.1228463892988927,2.663666953621402,32.151160129151286,0.9726232558139536
152,162.0,3.109105795801527,2.7093417768317742,32.25777484732824,0.9721023255813954
153,163.0,3.1286131622390894,2.6026924458540797,32.21978951612903,0.9721572093023256
154,164.0,3.1254801401515153,2.630748883366477,32.25094272727272,0.9720176744186049
155,165.0,3.1218222423645323,2.7110055102529462,32.258249793103445,0.9717172093023255
156,166.0,3.1490776406091365,2.584102326374924,32.129029807106605,0.9717172093023255
157,167.0,3.121224922854388,2.64580542983566,32.13919891996142,0.9711683720930233
158,168.0,3.1259331103515624,2.670456471194531,32.092947695312496,0.9707730232558138
159,169.0,3.1141148557599228,2.6805663116197485,32.16259727008712,0.9702213953488372
160,170.0,3.110172515331355,2.7070641126545003,32.1577149851632,0.9696232558139536
161,171.0,3.1186340087124877,2.657511666622556,32.09827193610842,0.9700837209302325
162,172.0,3.1162152373689227,2.6674845006094374,32.09029419447092,0.9698865116279071
163,173.0,3.1146293192713332,2.650049206914286,32.03799560882071,0.9696530232558142
164,174.0,3.106113603068073,2.628160433085427,32.18799210930009,0.9692027906976745
165,175.0,3.1146497823255817,2.6491570811327163,32.21927245581395,0.9692306976744186
166,176.0,3.1078115491493383,2.6721804757911154,32.25627052930057,0.9690362790697675
167,177.0,3.1078434323809523,2.641197576965619,32.280033990476184,0.9686725581395349
168,178.0,3.1218590304761906,2.6670072134914666,32.304398904761904,0.9685897674418605
169,179.0,3.1146148751219513,2.658485764876225,32.3128412,0.9681209302325581
170,180.0,3.1254094971590907,2.6027199559431815,32.225925198863635,0.9680883720930235
171,181.0,3.1231956309297915,2.6629147685848196,32.22335223908919,0.9678483720930233
172,182.0,3.1186936874400764,2.7024918419237776,32.29201039309684,0.9669274418604652
173,183.0,3.1219021775431863,2.634148845439223,32.186957687140115,0.967212093023256
174,184.0,3.1186697836257307,2.6151763293553607,32.20156484405458,0.9669367441860466
175,185.0,3.107555253189401,2.661948261497841,32.27570404317959,0.9660204651162789
176,186.0,3.118748319391635,2.6281662058440114,32.26985045627376,0.9663897674418606
177,187.0,3.1286970437678403,2.670221086087821,32.326947678401524,0.9657832558139535
178,188.0,3.114846431447747,2.6870622676565676,32.457399702780435,0.9660576744186048
179,189.0,3.116363016666667,2.6703441045200003,32.59270201960785,0.9656502325581395
180,190.0,3.121268057281554,2.666203053635534,32.620769699029125,0.9651553488372093
181,191.0,3.1182589560649476,2.6772173173893985,32.459910019102196,0.9651888372093025
182,192.0,3.117925236415634,2.5640437073597706,32.2425438894185,0.9650586046511627
183,193.0,3.1176122858517807,2.6179340772334645,32.25934025024061,0.9644530232558141
184,194.0,3.1195146088235295,2.6988942386312744,32.319021382352936,0.9640688372093023
185,195.0,3.106413475442043,2.731404177586051,32.38273159135561,0.9636251162790697
186,196.0,3.1137655814412635,2.716009496774729,32.55374502467917,0.9635097674418606
187,197.0,3.1107827492739593,2.7057393468601165,32.74053851887705,0.9633013953488373
188,198.0,3.110652068093385,2.712453336748444,32.7871618385214,0.9633693023255815
189,199.0,3.1207976571428575,2.670585621431905,32.79732163809524,0.9633832558139537
190,200.0,3.117652986381323,2.589732340691148,32.78231337548638,0.9633525581395351
191,201.0,3.111982907246377,2.627921566297005,32.702728647342994,0.9629879069767442
192,202.0,3.1177581690821254,2.6675466395325604,32.60246256038648,0.9627144186046512
193,203.0,3.107320343564356,2.6660636751242572,32.38177433663367,0.9621293023255815
194,204.0,3.1145882192982457,2.6237058613588697,32.25221820662768,0.9620353488372092
195,205.0,3.11586826686217,2.63168811058651,32.257394887585534,0.9617972093023257
196,206.0,3.121102255587949,2.645173350680661,32.32392847424684,0.9613674418604653
197,207.0,3.1235256698292218,2.61968304540444,32.32738620493358,0.9611320930232559
198,208.0,3.1210876453765493,2.6318307866062916,32.28356755004767,0.9610455813953488
199,209.0,3.1117972125603863,2.6762656187281544,32.33538955555556,0.9603413953488373
200,210.0,3.1213866753006476,2.59601017133876,32.25649359851989,0.9605674418604652
201,211.0,3.1169014246841593,2.619467520919145,32.29239414965986,0.9603386046511627
202,212.0,3.1059848900675027,2.7069514628131146,32.334181166827385,0.9593693023255813
203,213.0,3.1020020383480826,2.6564144509146703,32.34173451327433,0.9590223255813953
204,214.0,3.1192953703703705,2.620824988597341,32.34663806267807,0.9591823255813954
205,215.0,3.125732461020212,2.623540254133975,32.33002363811357,0.9591200000000002
206,216.0,3.1000899410058027,2.6578935608850096,32.46316684719535,0.9583674418604652
207,217.0,3.1018684509018035,2.7430509044563127,32.56025617234469,0.9578502325581394
208,218.0,3.1200592604878046,2.7269746483845854,32.63587987317074,0.957886511627907
209,219.0,3.114384077299413,2.6997540377485323,32.79761701565557,0.9578418604651162
210,220.0,3.101573219879518,2.735616868087651,32.865949126506024,0.957207441860465
211,221.0,3.115092793170732,2.662506334594429,32.6324131902439,0.9573813953488373
212,222.0,3.1062438165048545,2.6227950467002916,32.40130070873786,0.9572902325581396
213,223.0,3.1160316225099605,2.7115872990106573,32.342969153386456,0.9567181395348836
214,224.0,3.1209615905130685,2.702039850809196,32.436815101645685,0.956419534883721
215,225.0,3.1066191123152707,2.638278595563547,32.59947912315272,0.956146976744186
216,226.0,3.1100959047619043,2.7030502516315873,32.83840945436508,0.9558083720930234
217,227.0,3.1204885299806575,2.631224512675532,32.96505,0.9563711627906976
218,228.0,3.1266457016520897,2.672234440460156,33.12720699708455,0.9560576744186048
219,229.0,3.1065326496139,2.6948965510361846,33.27871962355213,0.9558465116279071
220,230.0,3.1057338174757283,2.67421853576,33.24931929126213,0.9555097674418604
221,231.0,3.1141025200391006,2.689618247662366,33.20571590420332,0.9552967441860466
222,232.0,3.0941239012833166,2.6848878502167124,33.172169407699904,0.9547879069767442
223,233.0,3.113746053053053,2.7001535227894897,32.85544537537537,0.9547516279069769
224,234.0,3.1166804766990297,2.6744816393130093,32.52950982524272,0.9547916279069769
225,235.0,3.0992901313645618,2.751189397250336,32.41261031568228,0.95324
226,236.0,3.095640226470588,2.7131004261190195,32.435821852941174,0.9535906976744186
227,237.0,3.1186075958904107,2.7688242208899214,32.382315900195685,0.9532734883720931
228,238.0,3.104532060240964,2.7334218737314258,32.358720923694776,0.9529655813953488
229,239.0,3.104128625630676,2.735001344702321,32.414218900100906,0.9523758139534886
230,240.0,3.1183548584158416,2.685245283117624,32.35653274257426,0.9527153488372094
231,241.0,3.1052326962663974,2.736749859402018,32.43342568113017,0.9518809302325582
232,242.0,3.1075759519692605,2.6348947451037463,32.37963698366954,0.9524753488372093
233,243.0,3.103380862,2.7142520818378997,32.400626790000004,0.9515618604651163
234,244.0,3.112768216216216,2.7285986050535542,32.43926337337337,0.9510660465116278
235,245.0,3.10110084040404,2.7248570559917176,32.481003787878784,0.9511516279069766
236,246.0,3.0974039616548943,2.7492239232159434,32.62423958627649,0.9507004651162791
237,247.0,3.104036303060217,2.661848369424087,32.67231802566633,0.9507497674418603
238,248.0,3.107893403071017,2.664107758964587,32.798188714011516,0.9506511627906976
239,249.0,3.1100602502424826,2.616359086461494,32.898972143549955,0.9505386046511629
240,250.0,3.1096829712015888,2.686398727324727,32.94997204568024,0.9501720930232559
241,251.0,3.0973568530901723,2.7889527962751774,32.85643158054711,0.9490613953488372
242,252.0,3.1196253205882356,2.664822196245294,32.489427313725486,0.9494269767441861
243,253.0,3.12113232082922,2.6740297724461004,32.38263806515301,0.9492241860465117
244,254.0,3.1202343488142295,2.6832049256137354,32.45860606719367,0.9490883720930233
245,255.0,3.117353567193676,2.724528957200988,32.49332335968379,0.9483162790697673
246,256.0,3.1062966729999997,2.7503813963755,32.65810271,0.948113488372093
247,257.0,3.105275906746032,2.6725745612993057,32.75607597222223,0.9480772093023255
248,258.0,3.107300223435949,2.7174312407378354,32.88011,0.9479479069767442
249,259.0,3.1055760554435485,2.7902724968960686,33.0193364516129,0.9473572093023257
250,260.0,3.1042077396039605,2.783904963407614,33.02109832673267,0.9471525581395349
251,261.0,3.113395387,2.692273634084,32.97315434,0.9474623255813953
252,262.0,3.1131222966601175,2.6260351499346757,32.884460785854614,0.9472213953488372
253,263.0,3.110867324726912,2.7093810152557096,32.771861678252236,0.9466716279069767
254,264.0,3.1020710961347873,2.7202052127081267,32.581372447968285,0.9464306976744186
255,265.0,3.1066327472636814,2.7182782058109454,32.41253032835821,0.9456688372093024
256,266.0,3.1070493790720635,2.6874375434233957,32.44951968410661,0.9456976744186046
257,267.0,3.1151976256206555,2.7341485538401193,32.46975524329692,0.9455795348837209
258,268.0,3.0929222334710746,2.7757562428817146,32.578887117768595,0.944820465116279
259,269.0,3.108716409045226,2.7017984951356784,32.544965206030156,0.9449906976744187
260,270.0,3.1054771195542044,2.6905619597794326,32.46848522796353,0.9448455813953488
261,271.0,3.1177445282651073,2.6597288391698832,32.402184044834314,0.9447860465116281
262,272.0,3.10727730109671,2.697980704174447,32.40252290129611,0.944140465116279
263,273.0,3.0830901933471933,2.7310275649230764,32.51812109147609,0.9431255813953489
264,274.0,3.086685093655589,2.721323002070997,32.484392628398794,0.9432511627906977
265,275.0,3.107346287449393,2.734812132747166,32.488526295546556,0.9430483720930234
266,276.0,3.111730926926927,2.729593019576977,32.54393942942943,0.9430809302325583
267,277.0,3.1070279223880597,2.7513281034228854,32.68878103482587,0.9425637209302326
268,278.0,3.1048915588822354,2.679407902378942,32.679854540918164,0.9421562790697675
269,279.0,3.0889653154574135,2.7955356809196634,32.951963007360675,0.9413311627906976
270,280.0,3.094537374220374,2.8297602125246777,33.08291276507276,0.941293023255814
271,281.0,3.119697171372931,2.6642723108696202,32.89461034079844,0.9421627906976745
272,282.0,3.09096732,2.8142623669947686,32.869736256410256,0.9404316279069768
273,283.0,3.106429768015795,2.704498559205923,32.55450630799605,0.9410623255813954
274,284.0,3.1043921803444783,2.752484383727143,32.52527480243161,0.9403358139534884
275,285.0,3.0937617786885245,2.7762093383686475,32.541512848360654,0.9401116279069769
276,286.0,3.107394542424242,2.680080058148889,32.5530094949495,0.9402400000000001
277,287.0,3.1148562472582255,2.7530125760170487,32.64979581256231,0.939752558139535
278,288.0,3.102704012195122,2.7561843934841463,32.839044319105696,0.9395265116279071
279,289.0,3.095971410931174,2.7544905217067814,33.02335067813765,0.9392567441860465
280,290.0,3.0929594342629483,2.7901308115268924,33.1439939940239,0.9388706976744188
281,291.0,3.097648940816326,2.6797753488163263,33.13481210204081,0.9390632558139536
282,292.0,3.1077475645645647,2.703085493213013,33.08492732732733,0.9387358139534885
283,293.0,3.1003723742138365,2.8280880294509436,33.1864665408805,0.9381023255813955
284,294.0,3.092923169295479,2.8080094131770768,33.12064235541535,0.9380353488372092
285,295.0,3.0876545655823713,2.7916973959847846,32.83589210912906,0.937645581395349
286,296.0,3.088799580338266,2.8159799390701905,32.68918548625793,0.936972093023256
287,297.0,3.1045929526261586,2.7499624593810506,32.50024475798146,0.9373088372093022
288,298.0,3.1187852887112886,2.7580482901491505,32.56488693306694,0.9369181395348838
289,299.0,3.099006351378958,2.7742430268324823,32.62196643513789,0.9363804651162791
290,300.0,3.102142570408163,2.7407692873011222,32.57442493877551,0.9363981395348838
291,301.0,3.1112723428853757,2.7337935927778263,32.60330572134387,0.9359516279069768
292,302.0,3.095352097461929,2.7301596585956345,32.60126252791878,0.9359227906976744
293,303.0,3.101706627530364,2.6945654701366397,32.573314807692306,0.9356725581395348
294,304.0,3.0891649304257527,2.8036602244980475,32.6487866874351,0.9348037209302325
295,305.0,3.0938489616548943,2.7170138456538853,32.5640773864783,0.9351646511627909
296,306.0,3.1091206993006995,2.721102409424975,32.496145664335664,0.9349255813953489
297,307.0,3.1009433343717547,2.7652208405846315,32.58254304257529,0.9339544186046511
298,308.0,3.103388894736842,2.7353112366779153,32.66692110423117,0.9337758139534884
299,309.0,3.105194319713994,2.740274474555158,32.63710282941777,0.9337246511627908
300,310.0,3.0929801289370085,2.6683390645897638,32.653305019685035,0.9337562790697674
301,311.0,3.109999442639594,2.7102297757442644,32.717819979695435,0.9334102325581397
302,312.0,3.0995495484880085,2.746038870488707,32.85202159541189,0.9327767441860465
303,313.0,3.0926158111814344,2.792061891427215,32.74165,0.932440930232558
304,314.0,3.097361168377823,2.7427601525606775,32.58419005133471,0.9323730232558141
305,315.0,3.097987522522523,2.7255294830876875,32.60958563563564,0.9321358139534884
306,316.0,3.100551321827411,2.7817077570347206,32.61086592893401,0.931492093023256
307,317.0,3.084785998974359,2.759109771083282,32.700594543589744,0.931206511627907
308,318.0,3.088537508664628,2.723482773886646,32.71858251783894,0.930874418604651
309,319.0,3.0907795389344264,2.77085183558832,32.78709266393443,0.9308493023255813
310,320.0,3.088754259938838,2.724389355985117,32.97087178389398,0.930606511627907
311,321.0,3.0850187592008416,2.833345944892744,33.17192924290221,0.9301877209302326
312,322.0,3.1039909713993867,2.7688613057120532,33.21352063329928,0.9302651162790698
313,323.0,3.0878176722338204,2.7385242984181626,33.351733371607516,0.9299071627906977
314,324.0,3.0895606965226556,2.8199251457011587,33.517262802950476,0.9289274418604652
315,325.0,3.0949702093973444,2.822870527238509,33.50271981613892,0.9292391627906977
316,326.0,3.096740906060606,2.782379905848485,33.36883154545455,0.9290231627906977
317,327.0,3.07448362526096,2.779457892788205,33.194417411273484,0.9283703255813954
318,328.0,3.0996706759259256,2.8237658046599794,32.86616672839506,0.9283948837209304
319,329.0,3.0874823688092734,2.8003419747586933,32.64645496311907,0.927709581395349
320,330.0,3.109527911458333,2.7820043489413546,32.66948578125,0.9277130232558141
321,331.0,3.100701794176707,2.7553586716346383,32.65067285140562,0.9274676279069768
322,332.0,3.1004494883955602,2.693503016529869,32.582285317860745,0.9274798139534886
323,333.0,3.093622181438999,2.81033846318634,32.73180116788321,0.926379069767442
324,334.0,3.099802501538462,2.7981125491845122,32.72190619487179,0.9265844651162792
325,335.0,3.070321060988433,2.776452381650894,32.793119316508935,0.9257390697674418
326,336.0,3.0846214233870963,2.666318820020625,32.65316434475807,0.9264407441860467
327,337.0,3.086083339211618,2.8148950179443983,32.7187829253112,0.9252921860465116
328,338.0,3.0880738217716117,2.854606571177588,32.73970829242263,0.9249474418604652
329,339.0,3.094193639412998,2.700012030029036,32.67416822851153,0.9249422325581397
330,340.0,3.0959450518134717,2.740124073575855,32.74509707772021,0.9246989767441862
331,341.0,3.0874494307228915,2.726650747056326,32.75303496987952,0.924287534883721
332,342.0,3.0941105620280474,2.8164403512033442,32.7392355987055,0.9235057674418604
333,343.0,3.0907704043659043,2.7597620341047815,32.695383087318085,0.9236626046511628
334,344.0,3.091750169868554,2.727582876553003,32.58912760364004,0.9236016744186047
335,345.0,3.0960690945674045,2.7524463499417506,32.693078611670025,0.9232533953488372
336,346.0,3.0972665010183302,2.7157123392293276,32.7276216496945,0.9230237209302325
337,347.0,3.1065959354166663,2.7358460746652082,32.72002576041667,0.9224661395348838
338,348.0,3.08834677352637,2.7444796123414683,32.74382265770424,0.9218606511627907
339,349.0,3.084518134819533,2.8305448034407648,32.91800398089172,0.9215745116279069
340,350.0,3.0849810750782063,2.7666407765880083,32.74768162669447,0.921450511627907
341,351.0,3.091101363256785,2.7933383810906056,32.777175229645096,0.9211725581395349
342,352.0,3.0924755824742265,2.75012902376,32.83067634020619,0.9208801860465117
343,353.0,3.1102944485219166,2.7707316900296335,32.886894852191645,0.9208358139534885
344,354.0,3.084462354056902,2.7886814488743945,33.00241646996839,0.9203412093023257
345,355.0,3.0873741243469173,2.834294155288078,33.136394618599795,0.9194828837209302
346,356.0,3.090678485427136,2.6825468572110553,33.01111564824121,0.9199392558139535
347,357.0,3.084487463288521,2.7602191551029995,33.11401985522234,0.9193401860465117
348,358.0,3.1068756232179227,2.7660924656410386,33.01619864562118,0.9192974883720931
