cycles,time,current,voltage,temp,index,soc,soh
2,5.54387,5.4001,3.53476,33.6509,185,49.49,100
2,5.62733,5.39987,3.53644,33.658,186,50.24,100
2,5.71081,5.40084,3.53796,33.6376,187,50.98,100
2,5.79417,5.4004,3.53972,33.7342,188,51.71,100
2,5.87769,5.3993,3.54125,33.7722,189,52.47,100
2,5.96103,5.40052,3.54315,33.7722,190,53.20,100
2,5.96103,5.40052,3.54315,33.7841,191,53.94,100
2,6.04459,5.40127,3.54477,33.7841,192,53.95,100
2,6.04459,5.40127,3.54477,33.8292,193,54.68,100
2,6.12817,5.39936,3.54647,33.8292,194,54.69,100
2,6.12817,5.39936,3.54647,33.83,195,55.43,100
2,6.21159,5.39951,3.54812,33.83,196,55.43,100
2,6.21159,5.39951,3.54812,33.8811,197,56.16,100
2,6.29515,5.39963,3.55003,33.8811,198,56.17,100
2,6.29515,5.39963,3.55003,33.9372,199,56.91,100
2,6.37849,5.40047,3.55178,33.9372,200,56.93,100
2,6.37849,5.40047,3.55178,33.9139,201,57.66,100
2,6.46187,5.40083,3.55351,33.9139,202,57.66,100
2,6.46187,5.40083,3.55351,33.995,203,58.39,100
2,6.54527,5.3986,3.55522,34.0645,204,58.41,100
2,6.62882,5.40071,3.55716,34.0645,205,59.16,100
2,6.62883,5.40071,3.55716,34.0181,206,59.90,100
2,6.71232,5.39917,3.5589,34.0772,207,59.89,100
2,6.79573,5.40022,3.56092,34.0772,208,60.64,100
2,6.79573,5.40022,3.56092,34.1336,209,61.38,100
2,6.87907,5.40026,3.56277,34.1291,210,61.40,100
2,6.96255,5.39943,3.56457,34.1291,211,62.13,100
2,6.96256,5.39943,3.56457,34.1672,212,62.87,100
2,7.04612,5.40049,3.56653,34.1672,213,62.88,100
2,7.04612,5.40049,3.56653,34.1984,214,63.62,100
2,7.12966,5.4001,3.5684,34.2446,215,63.63,100
2,7.21315,5.40089,3.57031,34.2446,216,64.38,100
2,7.21315,5.40089,3.57031,34.2564,217,65.12,100
2,7.29663,5.39967,3.57229,34.2564,218,65.12,100
2,7.29663,5.39967,3.57229,34.2724,219,65.86,100
2,7.38003,5.39967,3.57416,34.2724,220,65.87,100
2,7.38003,5.39967,3.57416,34.3214,221,66.61,100
2,7.46344,5.40044,3.57597,34.3214,222,66.62,100
2,7.46345,5.40044,3.57597,34.4006,223,67.35,100
2,7.54681,5.40066,3.57795,34.3763,224,67.37,100
2,7.63034,5.40074,3.57982,34.4405,225,68.11,100
2,7.7138,5.40017,3.58184,34.4405,226,68.86,100
2,7.7138,5.40017,3.58184,34.4946,227,69.60,100
2,7.79729,5.40032,3.58358,34.4946,228,69.62,100
2,7.79729,5.40032,3.58358,34.568,229,70.35,100
2,7.88086,5.39855,3.58545,34.568,230,70.37,100
2,7.88086,5.39855,3.58545,34.5818,231,70.94,100
2,7.9643,5.4002,3.58743,34.5818,232,70.94,100
2,7.9643,5.4002,3.58743,34.6531,233,71.44,100
2,8.04774,5.40154,3.58905,34.6348,234,71.42,100
2,8.13129,5.39919,3.59093,34.6345,235,71.91,100
2,8.2148,5.40001,3.59254,34.6345,236,72.40,100
2,8.2148,5.40001,3.59254,34.7239,237,72.88,100
2,8.29828,5.40057,3.59418,34.7848,238,72.86,100
2,8.38171,5.39982,3.59584,34.7848,239,73.34,100
2,8.38171,5.39982,3.59584,34.7878,240,73.78,100
2,8.46508,5.40062,3.59712,34.8478,241,73.78,100
2,8.54858,5.40045,3.59865,34.8837,242,74.19,100
2,8.62155,5.40058,3.60006,34.8266,243,74.59,100
2,8.62237,0.00297546,3.50992,34.8266,244,74.93,100
2,8.62426,1.02883,3.52107,34.8266,245,81.80,100
2,8.62673,2.64042,3.54547,34.8266,246,76.55,100
2,8.62699,3.25722,3.55571,34.8266,247,66.89,100
2,8.62742,4.02497,3.56878,34.9268,248,68.49,100
2,8.6281,4.51169,3.58684,34.9268,249,70.54,100
2,8.63761,5.26218,3.59688,34.9268,250,72.30,100
2,8.72108,5.39735,3.60031,34.9168,251,74.77,100
2,8.80454,5.3067,3.60018,34.9659,252,75.38,100
2,8.8879,5.24077,3.60026,34.9659,253,75.85,100
2,8.8879,5.24077,3.60026,34.9889,254,76.11,100
2,8.90483,5.2345,3.60025,34.9889,255,76.11,100
2,8.98933,0,3.4656,34.9889,256,76.18,100
2,8.98933,0,3.4656,34.9977,257,80.73,100
2,9.07266,0,3.44482,35.0719,258,80.73,100
2,9.15589,0,3.43048,35.0447,259,80.13,100
2,9.23924,0,3.41902,35.0447,260,79.72,100
2,9.23924,0,3.41902,35.0589,261,79.42,100
2,9.32265,0,3.40902,35.0589,262,79.43,100
2,9.32266,0,3.40902,35.0137,263,79.18,100
2,9.40609,0,3.4002,34.9397,264,79.16,100
2,9.48927,0,3.39257,34.9397,265,78.94,100
2,9.48927,0,3.39257,34.8978,266,78.77,100
2,9.57275,0,3.38619,34.8899,267,78.76,100
2,9.65589,0,3.38093,34.8301,268,78.63,100
2,9.73929,0,3.37654,34.715,269,78.53,100
2,9.82271,0,3.37297,34.715,270,78.44,100
2,9.82271,0,3.37297,34.7023,271,78.41,100
2,9.90588,0,3.37009,34.7023,272,78.41,100
2,9.90588,0,3.37009,34.6391,273,78.40,100
2,9.90596,0,3.37009,34.6391,274,78.39,100
2,9.92466,-8.34465E-05,3.30683,34.6391,275,78.39,100
2,10.0085,0.999785,3.39259,34.6391,276,76.23,100
2,10.0085,0.999785,3.39259,34.4999,277,78.86,100
2,10.092,1.00013,3.39509,34.4528,278,78.75,100
2,10.1751,1.00033,3.39691,34.4528,279,79.13,100
2,10.1751,1.00033,3.39691,34.4249,280,79.52,100
2,10.2585,1.00014,3.39813,34.4249,281,79.50,100
2,10.2585,1.00014,3.39813,34.3701,282,79.88,100
2,10.3418,1.00007,3.39942,34.3701,283,79.84,100
2,10.3418,1.00007,3.39942,34.3091,284,80.23,100
2,10.4252,1.00028,3.40035,34.3091,285,80.18,100
2,10.4252,1.00028,3.40035,34.2275,286,80.50,100
2,10.5085,0.999697,3.40118,34.2275,287,80.48,100
2,10.5085,0.999697,3.40118,34.1847,288,80.60,100
2,10.5918,1.0001,3.40187,34.1847,289,80.59,100
2,10.5918,1.0001,3.40187,34.1287,290,80.71,100
2,10.6751,0.999921,3.40271,34.1287,291,80.70,100
2,10.6751,0.999921,3.40271,34.0556,292,80.82,100
2,10.7584,0.999844,3.40329,34.0556,293,80.81,100
2,10.7584,0.999844,3.40329,34.0357,294,80.92,100
2,10.8419,1.00014,3.40404,33.9474,295,80.92,100
2,10.9252,1.00017,3.40464,33.8743,296,81.02,100
2,11.0084,1.00003,3.40537,33.8743,297,81.12,100
2,11.0084,1.00003,3.40537,33.8424,298,81.24,100
2,11.0918,0.999848,3.40587,33.8424,299,81.24,100
2,11.0918,0.999848,3.40587,33.7663,300,81.35,100
2,11.1752,0.999666,3.40662,33.7592,301,81.33,100
2,11.2585,1.00016,3.40721,33.6971,302,81.45,100
2,11.342,0.999877,3.40769,33.6359,303,81.55,100
2,11.4252,0.999754,3.40845,33.5667,304,81.65,100
2,11.5085,0.999973,3.40904,33.5837,305,81.76,100
2,11.5918,1.00017,3.40961,33.5015,306,81.87,100
2,11.6752,0.999921,3.41031,33.5015,307,81.97,100
2,11.6752,0.999921,3.41031,33.4584,308,82.09,100
2,11.7585,1.00009,3.41091,33.3892,309,82.08,100
2,11.8419,1.00001,3.41158,33.364,310,82.18,100
2,11.9251,1.00009,3.41218,33.3261,311,82.29,100
2,12.0084,0.999777,3.41277,33.2538,312,82.40,100
2,12.0918,0.999681,3.41341,33.2329,313,82.50,100
2,12.1751,1.00022,3.41409,33.2048,314,82.61,100
2,12.2585,1.00016,3.41498,33.2048,315,82.72,100
2,12.2585,1.00016,3.41498,33.1739,316,82.85,100
2,12.3418,1.00001,3.41551,33.116,317,82.84,100
2,12.4251,1.00024,3.4162,33.1058,318,82.94,100
2,12.5086,0.999706,3.41678,33.1058,319,83.06,100
2,12.5086,0.999706,3.41678,33.0052,320,83.17,100
2,12.5918,1.00009,3.41752,33.0173,321,83.15,100
2,12.6751,1.0001,3.41822,33.0173,322,83.27,100
2,12.6751,1.0001,3.41822,32.9452,323,83.39,100
2,12.7585,1.00013,3.4189,32.9695,324,83.38,100
2,12.8418,1,3.41941,32.9695,325,83.50,100
2,12.8418,1,3.41941,32.9063,326,83.61,100
2,12.9253,1.00002,3.42021,32.9091,327,83.60,100
2,13.0085,0.999986,3.42091,32.84,328,83.72,100
2,13.0918,1.00014,3.42145,32.8007,329,83.83,100
2,13.1753,1.00001,3.42226,32.7578,330,83.93,100
2,13.2584,0.999908,3.423,32.7265,331,84.04,100
2,13.3418,0.999876,3.4237,32.7265,332,84.16,100
2,13.3418,0.999876,3.4237,32.7126,333,84.27,100
2,13.4252,1.00008,3.42466,32.6632,334,84.27,100
2,13.5085,1.00008,3.42531,32.6632,335,84.39,100
2,13.5085,1.00008,3.42531,32.6273,336,84.50,100
2,13.5919,1.00003,3.42604,32.6051,337,84.50,100
2,13.6752,0.999833,3.42681,32.6062,338,84.61,100
2,13.7585,1.00015,3.42765,32.5834,339,84.73,100
2,13.8418,1.00004,3.42839,32.5118,340,84.85,100
2,13.9252,0.999947,3.42925,32.5118,341,84.96,100
2,13.9252,0.999947,3.42925,32.4857,342,85.08,100
2,14.0085,1.00007,3.42994,32.4442,343,85.07,100
2,14.0918,1.00004,3.43079,32.4474,344,85.18,100
2,14.1753,1.00008,3.43164,32.3871,345,85.31,100
2,14.2585,0.999749,3.43251,32.3843,346,85.42,100
2,14.3418,1.00011,3.43333,32.3843,347,85.54,100
2,14.3418,1.00011,3.43333,32.3521,348,85.66,100
2,14.4253,1.00002,3.43422,32.3774,349,85.66,100
2,14.5086,1.00003,3.43505,32.2433,350,85.79,100
2,14.5918,1.00014,3.43609,32.2706,351,85.88,100
2,14.6751,1.00019,3.43679,32.2706,352,86.02,100
2,14.6751,1.00019,3.43679,32.2967,353,86.14,100
2,14.7585,1.00022,3.43786,32.2415,354,86.14,100
2,14.8419,1.00025,3.43882,32.1902,355,86.26,100
2,14.9252,0.999863,3.43993,32.2248,356,86.38,100
2,15.0085,1.00018,3.44094,32.152,357,86.52,100
2,15.0919,0.999869,3.442,32.137,358,86.63,100
2,15.1751,0.999995,3.44296,32.1151,359,86.76,100
2,15.2586,0.999891,3.44411,32.093,360,86.88,100
2,15.3418,0.999833,3.44525,32.0749,361,87.01,100
2,15.4252,1.00009,3.44641,32.0506,362,87.14,100
2,15.5085,0.999957,3.44763,32.0369,363,87.27,100
2,15.5918,0.999855,3.44891,31.9411,364,87.40,100
2,15.6752,1.00011,3.45031,32.0262,365,87.52,100
2,15.7584,0.999979,3.45158,32.0262,366,87.68,100
2,15.7584,0.999979,3.45158,31.9667,367,87.82,100
2,15.8418,0.99982,3.45293,31.9667,368,87.81,100
2,15.8418,0.99982,3.45293,31.9568,369,87.95,100
2,15.9252,0.999811,3.45441,31.9568,370,87.95,100
2,15.9252,0.999811,3.45441,31.9236,371,88.09,100
2,16.0084,1.00021,3.45595,31.9294,372,88.09,100
2,16.0919,0.999907,3.45776,31.9294,373,88.23,100
2,16.0919,0.999907,3.45776,31.8963,374,88.39,100
2,16.1751,1.00004,3.45922,31.8963,375,88.39,100
2,16.1751,1.00004,3.45922,31.9026,376,88.53,100
2,16.2584,0.999841,3.46117,31.8309,377,88.53,100
2,16.3418,0.999855,3.46282,31.8248,378,88.68,100
2,16.4252,1.00006,3.46483,31.8248,379,88.83,100
2,16.4252,1.00006,3.46483,31.8372,380,88.99,100
2,16.5085,0.999804,3.4668,31.8372,381,89.00,100
2,16.5085,0.999804,3.4668,31.7966,382,89.16,100
2,16.5918,0.999705,3.46905,31.7966,383,89.15,100
2,16.5918,0.999705,3.46905,31.731,384,89.32,100
2,16.6752,1.00002,3.47119,31.7,385,89.31,100
2,16.7585,1.00004,3.47348,31.6838,386,89.48,100
2,16.8419,1.00006,3.4761,31.6638,387,89.65,100
2,16.9251,0.999777,3.47874,31.6627,388,89.83,100
2,17.0085,1.00035,3.48142,31.6729,389,90.01,100
2,17.0918,1.00007,3.48432,31.5993,390,90.20,100
2,17.1751,0.999811,3.4876,31.6105,391,90.39,100
2,17.2585,0.999953,3.49075,31.6105,392,90.60,100
2,17.2585,0.999953,3.49075,31.6244,393,90.80,100
2,17.3418,0.999887,3.49438,31.6244,394,90.81,100
2,17.3418,0.999887,3.49438,31.5652,395,91.03,100
2,17.4251,1.00006,3.49811,31.5652,396,91.02,100
2,17.4251,1.00006,3.49811,31.5631,397,91.24,100
2,17.5084,0.999574,3.50224,31.5631,398,91.24,100
2,17.5084,0.999574,3.50224,31.5218,399,91.48,100
2,17.5919,1.00012,3.50651,31.5218,400,91.47,100
2,17.5919,1.00012,3.50651,31.5218,401,91.72,100
2,17.6751,1.00016,3.51111,31.5024,402,91.72,100
2,17.7585,0.999841,3.51611,31.5024,403,91.97,100
2,17.7585,0.999841,3.51611,31.4685,404,92.24,100
2,17.8418,1.00011,3.52136,31.4685,405,92.24,100
2,17.8418,1.00011,3.52136,31.4704,406,92.52,100
2,17.9251,0.999797,3.527,31.4493,407,92.52,100
2,18.0084,0.999967,3.5332,31.4493,408,92.81,100
2,18.0084,0.999967,3.5332,31.4009,409,93.12,100
2,18.0918,0.99971,3.53981,31.4009,410,93.11,100
2,18.0918,0.99971,3.53981,31.4362,411,93.44,100
2,18.1752,0.99981,3.54702,31.4158,412,93.44,100
2,18.2585,0.99981,3.55461,31.4158,413,93.79,100
2,18.2585,0.99981,3.55461,31.3473,414,94.06,100
2,18.3419,1.00015,3.56311,31.3804,415,94.03,100
2,18.4251,1.00019,3.57226,31.3535,416,94.34,100
2,18.5084,1.0003,3.5821,31.2957,417,94.64,100
2,18.5918,0.999769,3.59305,31.3158,418,94.94,100
2,18.6751,0.895448,3.60041,31.3158,419,95.32,100
2,18.6751,0.895448,3.60041,31.2938,420,95.53,100
2,18.7585,0.72943,3.60036,31.2938,421,95.52,100
2,18.7585,0.72943,3.60036,31.2362,422,95.48,100
2,18.8418,0.647782,3.6003,31.2362,423,95.45,100
2,18.8418,0.647782,3.6003,31.2989,424,95.46,100
2,18.9252,0.594747,3.60024,31.2899,425,95.49,100
2,19.0084,0.555442,3.60037,31.2899,426,95.51,100
2,19.0084,0.555442,3.60037,31.2606,427,95.54,100
2,19.0918,0.519897,3.6003,31.2231,428,95.52,100
2,19.1752,0.490218,3.60035,31.2444,429,95.53,100
2,19.2585,0.464173,3.6004,31.2444,430,95.57,100
2,19.2585,0.464173,3.6004,31.2048,431,95.61,100
2,19.3418,0.439743,3.60019,31.2048,432,95.59,100
2,19.3418,0.439743,3.60019,31.1656,433,95.62,100
2,19.4251,0.414607,3.60019,31.1656,434,95.60,100
2,19.4251,0.414607,3.60019,31.1888,435,95.63,100
2,19.5084,0.397515,3.60014,31.1888,436,95.64,100
2,19.5084,0.397515,3.60014,31.1808,437,95.68,100
2,19.5919,0.379228,3.60029,31.1808,438,95.67,100
2,19.5919,0.379228,3.60029,31.1496,439,95.72,100
2,19.6751,0.361752,3.60018,31.1496,440,95.70,100
2,19.6751,0.361752,3.60018,31.1658,441,95.73,100
2,19.7585,0.349308,3.60023,31.1658,442,95.74,100
2,19.7585,0.349308,3.60023,31.1202,443,95.78,100
2,19.8418,0.33785,3.60034,31.1202,444,95.76,100
2,19.8418,0.33785,3.60034,31.0728,445,95.80,100
2,19.9251,0.324013,3.60024,31.0728,446,95.78,100
2,19.9251,0.324013,3.60024,31.0587,447,95.81,100
2,20.0085,0.307013,3.60013,31.1103,448,95.81,100
2,20.0918,0.301166,3.60022,31.0488,449,95.87,100
2,20.1751,0.289767,3.60035,31.0488,450,95.88,100
2,20.1751,0.289767,3.60035,31.0518,451,95.93,100
2,20.2585,0.278016,3.60027,31.0306,452,95.93,100
2,20.3418,0.266067,3.60008,31.0499,453,95.95,100
2,20.4252,0.260188,3.60019,31.0087,454,96.00,100
2,20.5085,0.251028,3.60019,30.9904,455,96.02,100
2,20.5918,0.243158,3.60021,31.0023,456,96.05,100
2,20.6751,0.237688,3.6003,30.9592,457,96.10,100
2,20.7585,0.226929,3.60013,30.9592,458,96.13,100
2,20.7585,0.226929,3.60013,30.9217,459,96.16,100
2,20.8418,0.221028,3.60012,30.9217,460,96.14,100
2,20.8418,0.221028,3.60012,30.8866,461,96.18,100
2,20.9251,0.21519,3.60003,30.8866,462,96.17,100
2,20.9251,0.21519,3.60003,30.9178,463,96.21,100
2,21.0085,0.209692,3.60016,30.8845,464,96.22,100
2,21.0918,0.204237,3.60009,30.8845,465,96.25,100
2,21.0918,0.204237,3.60009,30.934,466,96.29,100
2,21.1751,0.198741,3.60003,30.934,467,96.32,100
2,21.1751,0.198741,3.60003,30.8925,468,96.36,100
